Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,defectType,phoneType,numberRepairs,defectFixed
795,Inform User,System,1970-01-18 08:37:00.000,1970-01-18 08:37:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Restart Repair,System,1970-01-18 08:47:00.000,1970-01-18 08:47:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Repair (Simple),SolverS3,1970-01-18 08:47:00.000,1970-01-18 08:59:00.000,Variant 14,14,complete,Simulated process instance,,,,
795,Test Repair,Tester1,1970-01-18 08:59:00.000,1970-01-18 09:09:00.000,Variant 14,14,complete,Simulated process instance,,,3,true
795,Archive Repair,System,1970-01-18 09:18:00.000,1970-01-18 09:18:00.000,Variant 14,14,complete,Simulated process instance,,,3,true
796,Register,System,1970-01-18 10:39:00.000,1970-01-18 10:39:00.000,Variant 2,2,complete,Simulated process instance,,,,
796,Analyze Defect,Tester2,1970-01-18 10:39:00.000,1970-01-18 10:48:00.000,Variant 2,2,complete,Simulated process instance,9,T1,,
796,Repair (Complex),SolverC3,1970-01-18 10:49:00.000,1970-01-18 11:30:00.000,Variant 2,2,complete,Simulated process instance,,,,
796,Test Repair,Tester6,1970-01-18 11:30:00.000,1970-01-18 11:35:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
796,Inform User,System,1970-01-18 11:38:00.000,1970-01-18 11:38:00.000,Variant 2,2,complete,Simulated process instance,,,,
796,Archive Repair,System,1970-01-18 11:43:00.000,1970-01-18 11:43:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
797,Register,System,1970-01-18 19:21:00.000,1970-01-18 19:21:00.000,Variant 2,2,complete,Simulated process instance,,,,
797,Analyze Defect,Tester1,1970-01-18 19:21:00.000,1970-01-18 19:27:00.000,Variant 2,2,complete,Simulated process instance,7,T1,,
797,Repair (Complex),SolverC1,1970-01-18 19:53:00.000,1970-01-18 20:07:00.000,Variant 2,2,complete,Simulated process instance,,,,
797,Test Repair,Tester4,1970-01-18 20:07:00.000,1970-01-18 20:15:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
797,Inform User,System,1970-01-18 20:15:00.000,1970-01-18 20:15:00.000,Variant 2,2,complete,Simulated process instance,,,,
797,Archive Repair,System,1970-01-18 20:20:00.000,1970-01-18 20:20:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
798,Register,System,1970-01-17 16:42:00.000,1970-01-17 16:42:00.000,Variant 5,5,complete,Simulated process instance,,,,
798,Analyze Defect,Tester2,1970-01-17 16:42:00.000,1970-01-17 16:47:00.000,Variant 5,5,complete,Simulated process instance,3,T1,,
798,Repair (Simple),SolverS3,1970-01-17 17:02:00.000,1970-01-17 17:22:00.000,Variant 5,5,complete,Simulated process instance,,,,
798,Inform User,System,1970-01-17 17:05:00.000,1970-01-17 17:05:00.000,Variant 5,5,complete,Simulated process instance,,,,
798,Test Repair,Tester3,1970-01-17 17:22:00.000,1970-01-17 17:27:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
798,Archive Repair,System,1970-01-17 17:34:00.000,1970-01-17 17:34:00.000,Variant 5,5,complete,Simulated process instance,,,1,true
799,Register,System,1970-01-17 16:50:00.000,1970-01-17 16:50:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Analyze Defect,Tester6,1970-01-17 16:50:00.000,1970-01-17 16:55:00.000,Variant 14,14,complete,Simulated process instance,1,T3,,
799,Repair (Simple),SolverS1,1970-01-17 16:58:00.000,1970-01-17 17:03:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Test Repair,Tester1,1970-01-17 17:03:00.000,1970-01-17 17:08:00.000,Variant 14,14,complete,Simulated process instance,,,1,false
799,Restart Repair,System,1970-01-17 17:13:00.000,1970-01-17 17:13:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Repair (Simple),SolverS1,1970-01-17 17:13:00.000,1970-01-17 17:20:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Test Repair,Tester1,1970-01-17 17:20:00.000,1970-01-17 17:27:00.000,Variant 14,14,complete,Simulated process instance,,,2,false
799,Inform User,System,1970-01-17 17:32:00.000,1970-01-17 17:32:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Restart Repair,System,1970-01-17 17:33:00.000,1970-01-17 17:33:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Repair (Simple),SolverS2,1970-01-17 17:33:00.000,1970-01-17 17:46:00.000,Variant 14,14,complete,Simulated process instance,,,,
799,Test Repair,Tester2,1970-01-17 17:46:00.000,1970-01-17 17:56:00.000,Variant 14,14,complete,Simulated process instance,,,3,true
799,Archive Repair,System,1970-01-17 18:06:00.000,1970-01-17 18:06:00.000,Variant 14,14,complete,Simulated process instance,,,3,true
8,Register,System,1970-01-02 17:02:00.000,1970-01-02 17:02:00.000,Variant 11,11,complete,Simulated process instance,,,,
8,Analyze Defect,Tester4,1970-01-02 17:02:00.000,1970-01-02 17:08:00.000,Variant 11,11,complete,Simulated process instance,3,T3,,
8,Repair (Simple),SolverS1,1970-01-02 17:18:00.000,1970-01-02 17:23:00.000,Variant 11,11,complete,Simulated process instance,,,,
8,Test Repair,Tester5,1970-01-02 17:23:00.000,1970-01-02 17:28:00.000,Variant 11,11,complete,Simulated process instance,,,1,false
8,Restart Repair,System,1970-01-02 17:33:00.000,1970-01-02 17:33:00.000,Variant 11,11,complete,Simulated process instance,,,,
8,Repair (Simple),SolverS3,1970-01-02 17:33:00.000,1970-01-02 17:44:00.000,Variant 11,11,complete,Simulated process instance,,,,
8,Test Repair,Tester2,1970-01-02 17:44:00.000,1970-01-02 17:52:00.000,Variant 11,11,complete,Simulated process instance,,,2,true
8,Inform User,System,1970-01-02 17:48:00.000,1970-01-02 17:48:00.000,Variant 11,11,complete,Simulated process instance,,,,
8,Archive Repair,System,1970-01-02 18:00:00.000,1970-01-02 18:00:00.000,Variant 11,11,complete,Simulated process instance,,,2,true
80,Register,System,1970-01-03 12:27:00.000,1970-01-03 12:27:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Analyze Defect,Tester6,1970-01-03 12:27:00.000,1970-01-03 12:36:00.000,Variant 6,6,complete,Simulated process instance,4,T2,,
80,Repair (Simple),SolverS1,1970-01-03 12:50:00.000,1970-01-03 12:55:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Test Repair,Tester4,1970-01-03 12:55:00.000,1970-01-03 13:03:00.000,Variant 6,6,complete,Simulated process instance,,,1,false
80,Inform User,System,1970-01-03 13:00:00.000,1970-01-03 13:00:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Restart Repair,System,1970-01-03 13:09:00.000,1970-01-03 13:09:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Repair (Simple),SolverS2,1970-01-03 13:09:00.000,1970-01-03 13:23:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Test Repair,Tester1,1970-01-03 13:23:00.000,1970-01-03 13:28:00.000,Variant 6,6,complete,Simulated process instance,,,2,false
80,Restart Repair,System,1970-01-03 13:35:00.000,1970-01-03 13:35:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Repair (Simple),SolverS3,1970-01-03 13:35:00.000,1970-01-03 13:46:00.000,Variant 6,6,complete,Simulated process instance,,,,
80,Test Repair,Tester4,1970-01-03 13:46:00.000,1970-01-03 13:52:00.000,Variant 6,6,complete,Simulated process instance,,,3,true
80,Archive Repair,System,1970-01-03 13:57:00.000,1970-01-03 13:57:00.000,Variant 6,6,complete,Simulated process instance,,,3,true
800,Register,System,1970-01-18 16:04:00.000,1970-01-18 16:04:00.000,Variant 1,1,complete,Simulated process instance,,,,
800,Analyze Defect,Tester5,1970-01-18 16:04:00.000,1970-01-18 16:09:00.000,Variant 1,1,complete,Simulated process instance,6,T2,,
800,Repair (Complex),SolverC3,1970-01-18 16:26:00.000,1970-01-18 17:09:00.000,Variant 1,1,complete,Simulated process instance,,,,
800,Inform User,System,1970-01-18 16:35:00.000,1970-01-18 16:35:00.000,Variant 1,1,complete,Simulated process instance,,,,
800,Test Repair,Tester1,1970-01-18 17:09:00.000,1970-01-18 17:19:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
800,Archive Repair,System,1970-01-18 17:28:00.000,1970-01-18 17:28:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
801,Register,System,1970-01-17 12:14:00.000,1970-01-17 12:14:00.000,Variant 4,4,complete,Simulated process instance,,,,
801,Analyze Defect,Tester1,1970-01-17 12:14:00.000,1970-01-17 12:24:00.000,Variant 4,4,complete,Simulated process instance,8,T2,,
801,Inform User,System,1970-01-17 12:45:00.000,1970-01-17 12:45:00.000,Variant 4,4,complete,Simulated process instance,,,,
801,Repair (Complex),SolverC3,1970-01-17 12:48:00.000,1970-01-17 13:36:00.000,Variant 4,4,complete,Simulated process instance,,,,
801,Test Repair,Tester4,1970-01-17 13:36:00.000,1970-01-17 13:41:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
801,Archive Repair,System,1970-01-17 13:49:00.000,1970-01-17 13:49:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
802,Register,System,1970-01-17 12:00:00.000,1970-01-17 12:00:00.000,Variant 1,1,complete,Simulated process instance,,,,
802,Analyze Defect,Tester6,1970-01-17 12:00:00.000,1970-01-17 12:06:00.000,Variant 1,1,complete,Simulated process instance,7,T2,,
802,Repair (Complex),SolverC2,1970-01-17 12:30:00.000,1970-01-17 12:50:00.000,Variant 1,1,complete,Simulated process instance,,,,
802,Inform User,System,1970-01-17 12:31:00.000,1970-01-17 12:31:00.000,Variant 1,1,complete,Simulated process instance,,,,
802,Test Repair,Tester5,1970-01-17 12:50:00.000,1970-01-17 12:59:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
802,Archive Repair,System,1970-01-17 13:09:00.000,1970-01-17 13:09:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
803,Register,System,1970-01-18 02:53:00.000,1970-01-18 02:53:00.000,Variant 1,1,complete,Simulated process instance,,,,
803,Analyze Defect,Tester4,1970-01-18 02:53:00.000,1970-01-18 03:01:00.000,Variant 1,1,complete,Simulated process instance,5,T3,,
803,Repair (Complex),SolverC1,1970-01-18 03:30:00.000,1970-01-18 03:43:00.000,Variant 1,1,complete,Simulated process instance,,,,
803,Inform User,System,1970-01-18 03:43:00.000,1970-01-18 03:43:00.000,Variant 1,1,complete,Simulated process instance,,,,
803,Test Repair,Tester3,1970-01-18 03:43:00.000,1970-01-18 03:50:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
803,Archive Repair,System,1970-01-18 03:57:00.000,1970-01-18 03:57:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
804,Register,System,1970-01-18 05:11:00.000,1970-01-18 05:11:00.000,Variant 47,47,complete,Simulated process instance,,,,
804,Analyze Defect,Tester1,1970-01-18 05:11:00.000,1970-01-18 05:19:00.000,Variant 47,47,complete,Simulated process instance,5,T3,,
804,Repair (Simple),SolverS2,1970-01-18 05:29:00.000,1970-01-18 05:44:00.000,Variant 47,47,complete,Simulated process instance,,,,
804,Inform User,System,1970-01-18 05:38:00.000,1970-01-18 05:38:00.000,Variant 47,47,complete,Simulated process instance,,,,
804,Test Repair,Tester1,1970-01-18 05:44:00.000,1970-01-18 05:54:00.000,Variant 47,47,complete,Simulated process instance,,,1,false
804,Restart Repair,System,1970-01-18 06:00:00.000,1970-01-18 06:00:00.000,Variant 47,47,complete,Simulated process instance,,,,
804,Repair (Complex),SolverC3,1970-01-18 06:00:00.000,1970-01-18 06:46:00.000,Variant 47,47,complete,Simulated process instance,,,,
804,Test Repair,Tester2,1970-01-18 06:46:00.000,1970-01-18 06:53:00.000,Variant 47,47,complete,Simulated process instance,,,1,true
804,Archive Repair,System,1970-01-18 07:03:00.000,1970-01-18 07:03:00.000,Variant 47,47,complete,Simulated process instance,,,1,true
805,Register,System,1970-01-18 02:49:00.000,1970-01-18 02:49:00.000,Variant 4,4,complete,Simulated process instance,,,,
805,Analyze Defect,Tester3,1970-01-18 02:49:00.000,1970-01-18 02:59:00.000,Variant 4,4,complete,Simulated process instance,10,T2,,
805,Inform User,System,1970-01-18 03:23:00.000,1970-01-18 03:23:00.000,Variant 4,4,complete,Simulated process instance,,,,
805,Repair (Complex),SolverC2,1970-01-18 03:28:00.000,1970-01-18 03:38:00.000,Variant 4,4,complete,Simulated process instance,,,,
805,Test Repair,Tester4,1970-01-18 03:38:00.000,1970-01-18 03:47:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
805,Archive Repair,System,1970-01-18 03:54:00.000,1970-01-18 03:54:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
806,Register,System,1970-01-18 15:56:00.000,1970-01-18 15:56:00.000,Variant 3,3,complete,Simulated process instance,,,,
806,Analyze Defect,Tester1,1970-01-18 15:56:00.000,1970-01-18 16:02:00.000,Variant 3,3,complete,Simulated process instance,2,T1,,
806,Repair (Simple),SolverS2,1970-01-18 16:07:00.000,1970-01-18 16:13:00.000,Variant 3,3,complete,Simulated process instance,,,,
806,Test Repair,Tester2,1970-01-18 16:13:00.000,1970-01-18 16:22:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
806,Inform User,System,1970-01-18 16:31:00.000,1970-01-18 16:31:00.000,Variant 3,3,complete,Simulated process instance,,,,
806,Archive Repair,System,1970-01-18 16:32:00.000,1970-01-18 16:32:00.000,Variant 3,3,complete,Simulated process instance,,,1,true
807,Register,System,1970-01-17 21:36:00.000,1970-01-17 21:36:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Analyze Defect,Tester6,1970-01-17 21:36:00.000,1970-01-17 21:41:00.000,Variant 18,18,complete,Simulated process instance,4,T3,,
807,Repair (Simple),SolverS1,1970-01-17 22:07:00.000,1970-01-17 22:14:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Test Repair,Tester6,1970-01-17 22:14:00.000,1970-01-17 22:19:00.000,Variant 18,18,complete,Simulated process instance,,,1,false
807,Restart Repair,System,1970-01-17 22:24:00.000,1970-01-17 22:24:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Repair (Simple),SolverS1,1970-01-17 22:24:00.000,1970-01-17 22:31:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Inform User,System,1970-01-17 22:25:00.000,1970-01-17 22:25:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Test Repair,Tester1,1970-01-17 22:31:00.000,1970-01-17 22:37:00.000,Variant 18,18,complete,Simulated process instance,,,2,false
807,Restart Repair,System,1970-01-17 22:45:00.000,1970-01-17 22:45:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Repair (Simple),SolverS2,1970-01-17 22:45:00.000,1970-01-17 23:00:00.000,Variant 18,18,complete,Simulated process instance,,,,
807,Test Repair,Tester6,1970-01-17 23:00:00.000,1970-01-17 23:07:00.000,Variant 18,18,complete,Simulated process instance,,,3,true
807,Archive Repair,System,1970-01-17 23:16:00.000,1970-01-17 23:16:00.000,Variant 18,18,complete,Simulated process instance,,,3,true
808,Register,System,1970-01-18 03:36:00.000,1970-01-18 03:36:00.000,Variant 60,60,complete,Simulated process instance,,,,
808,Analyze Defect,Tester1,1970-01-18 03:36:00.000,1970-01-18 03:44:00.000,Variant 60,60,complete,Simulated process instance,3,T3,,
808,Repair (Simple),SolverS1,1970-01-18 03:54:00.000,1970-01-18 04:00:00.000,Variant 60,60,complete,Simulated process instance,,,,
808,Test Repair,Tester3,1970-01-18 04:00:00.000,1970-01-18 04:06:00.000,Variant 60,60,complete,Simulated process instance,,,1,false
808,Restart Repair,System,1970-01-18 04:16:00.000,1970-01-18 04:16:00.000,Variant 60,60,complete,Simulated process instance,,,,
808,Inform User,System,1970-01-18 04:16:00.000,1970-01-18 04:16:00.000,Variant 60,60,complete,Simulated process instance,,,,
808,Repair (Simple),SolverS2,1970-01-18 04:16:00.000,1970-01-18 04:30:00.000,Variant 60,60,complete,Simulated process instance,,,,
808,Test Repair,Tester5,1970-01-18 04:30:00.000,1970-01-18 04:39:00.000,Variant 60,60,complete,Simulated process instance,,,2,true
808,Archive Repair,System,1970-01-18 04:49:00.000,1970-01-18 04:49:00.000,Variant 60,60,complete,Simulated process instance,,,2,true
809,Register,System,1970-01-17 22:53:00.000,1970-01-17 22:53:00.000,Variant 22,22,complete,Simulated process instance,,,,
809,Analyze Defect,Tester1,1970-01-17 22:53:00.000,1970-01-17 23:01:00.000,Variant 22,22,complete,Simulated process instance,2,T3,,
809,Repair (Simple),SolverS1,1970-01-17 23:20:00.000,1970-01-17 23:27:00.000,Variant 22,22,complete,Simulated process instance,,,,
809,Inform User,System,1970-01-17 23:21:00.000,1970-01-17 23:21:00.000,Variant 22,22,complete,Simulated process instance,,,,
809,Test Repair,Tester2,1970-01-17 23:27:00.000,1970-01-17 23:32:00.000,Variant 22,22,complete,Simulated process instance,,,1,false
809,Restart Repair,System,1970-01-17 23:42:00.000,1970-01-17 23:42:00.000,Variant 22,22,complete,Simulated process instance,,,,
809,Repair (Simple),SolverS2,1970-01-17 23:42:00.000,1970-01-17 23:53:00.000,Variant 22,22,complete,Simulated process instance,,,,
809,Test Repair,Tester1,1970-01-17 23:53:00.000,1970-01-18 00:00:00.000,Variant 22,22,complete,Simulated process instance,,,2,true
809,Archive Repair,System,1970-01-18 00:10:00.000,1970-01-18 00:10:00.000,Variant 22,22,complete,Simulated process instance,,,2,true
81,Register,System,1970-01-03 22:14:00.000,1970-01-03 22:14:00.000,Variant 2,2,complete,Simulated process instance,,,,
81,Analyze Defect,Tester2,1970-01-03 22:14:00.000,1970-01-03 22:21:00.000,Variant 2,2,complete,Simulated process instance,9,T2,,
81,Repair (Complex),SolverC1,1970-01-03 22:28:00.000,1970-01-03 22:43:00.000,Variant 2,2,complete,Simulated process instance,,,,
81,Test Repair,Tester3,1970-01-03 22:43:00.000,1970-01-03 22:53:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
81,Inform User,System,1970-01-03 23:06:00.000,1970-01-03 23:06:00.000,Variant 2,2,complete,Simulated process instance,,,,
81,Archive Repair,System,1970-01-03 23:06:00.000,1970-01-03 23:06:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
810,Register,System,1970-01-17 16:16:00.000,1970-01-17 16:16:00.000,Variant 1,1,complete,Simulated process instance,,,,
810,Analyze Defect,Tester1,1970-01-17 16:16:00.000,1970-01-17 16:25:00.000,Variant 1,1,complete,Simulated process instance,6,T2,,
810,Repair (Complex),SolverC2,1970-01-17 16:29:00.000,1970-01-17 16:47:00.000,Variant 1,1,complete,Simulated process instance,,,,
810,Inform User,System,1970-01-17 16:45:00.000,1970-01-17 16:45:00.000,Variant 1,1,complete,Simulated process instance,,,,
810,Test Repair,Tester3,1970-01-17 16:47:00.000,1970-01-17 16:52:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
